keyword_set,row_id,text,gt_num_entailed,languages_present,models_present,templates_present,num_keywords_total,num_predictions_total,mean_error_all,median_error_all,worst_error_all,accuracy_all,mean_time_all,worst_accuracy_by_model,best_accuracy_by_model,std_accuracy_across_models,mean_accuracy_across_models,best_score,worst_score
k,372,"At eight he opens the windows of the study, sweeps, sprinkle, everything must be in order for nine. A replacement of the lawyer teaches her how to work the phone and the said endless ""extras"": the car to be written hurts behind her, the kidneys. [...] The first experience of Dattilografa gave her only to love surprises. [...] How much melancholy and regret for the breaks of the South in the courtyard of the factory, in the company of friends!",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.41110687129579987,0.31614516675472254,0.999777853488922,0.5947265625,3.811581530225036,0.3391927083333333,0.806640625,0.16862463939758854,0.5947265625,0.42610192310241146,1.5795093641823104
k,116,"The Tunisian Ministry of Culture sponsored films and documentaries. And, in that context, I was chosen by a great fame documentaryist, René Vautier, for a movie to be shot in Monastir: we were all there, in that film, my sister, I, many of our friends and schoolmates . All veiled: we had to interpret a group of Arab women. [...] In the final scene, we were at the top of a rock, to greet the men who left: the director wanted to only to me, in that last shot, the veil was raised from the face, with a blow of wind. And so I conquered the only first floor of that film: my ""first time"" ... and it was a first time, however lucky: because the film was requested in Berlin, where he won the first prize in the documentary section. Someone noticed me. And the offers, the requests began.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4201866423931291,0.3411078602075577,0.9997894763946532,0.6019694010416666,3.7599241967545822,0.4342447916666667,0.8203125,0.15934205603717194,0.6019694010416667,0.4426273450044947,1.5793181748249543
k,315,"I, being still married to Cesare Rodighiero, married when I was fifteen, I am not his mother for Italian law [...] Debora was a daughter out of the wedding, she was ""daughter of mother who does not want to be named"". [...] Moris Ergas had become my master, to whom I had allowed everything to not miss my little girl. [...] I thus thought of writing to Pietro Nenni, who was vice -president of the Council [...]: the PSI had promised the voters to conduct a battle on divorce, the party was proposing the most socially advanced party, open on the female question.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3984271615418982,0.2654273360967636,0.9997939467430116,0.616455078125,3.770405070783454,0.3834635416666667,0.8600260416666666,0.18083242118560194,0.616455078125,0.43562265693939806,1.579053529470512
k,17,"I have lived with my secret for about ten years, and I believe that if I had given all the food I chewed and then vomited I could have saved at least a colony of malnourished children. […] Not I say? I think I saved them the malnourished children, from this drug that cares by smiling, who pretends not to be the same as the others.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3877363245073848,0.271688312292099,0.9997181296348572,0.62548828125,3.477945971128065,0.251953125,0.8502604166666666,0.19118776694220035,0.62548828125,0.43430051430779965,1.5786422210844424
k,216,"Even today I don't know what evidence and testimonies have led to my detention. I only remember that in the communication of the arrest, among other things, there was written: ""Daisy Marchi, or Maria Denis"". Here this woman intruded herself again in my life. It was even thought that we were a single person. [...] As the circle had been tightening around the band [Koch], ""testimonies"", in part then portrayed, partially found without foundation, had compromised my person. [...] But it would be useless and for me painful to report the testimonies and anonymous letters that painted me often hosts pension [Jaccarino] and in the company of Koch. I think many of these ""witnesses"" had mistaken me for another woman.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.40410400537526464,0.3112254738807678,0.9998908581328579,0.6068522135416666,3.695733965393932,0.36328125,0.853515625,0.17375772491912883,0.6068522135416666,0.4330944886225378,1.5777525884272514
k,344,"""They arrive, the partisans arrive!"" [...] It was a large procession of bearded men, lean, armed with rifles, pistols, machine guns; some wounded, blindfolded; The hard faces, determined, but who still managed to smile at the festive crowd [...] In tears we welcomed those men who meant freedom, the end of pain. It wasn't just like that. The time of punishments had arrived [...] But it was still the beginning of the end of the war. [...] The girls who had had relationships with German soldiers or with the fascists were taken from their homes and dragged into the street; Here, in the midst of a screaming crowd, they were shaved to zero, then, with the head sprinkled with PECE, they were covered with goose pens and forced between kicks and pushes to turn the country in the midst of people who insulted them in Each way. [...] My mother saved himself from this humiliating parade because he was taken home by a group of partisans and policemen to be tried.",9,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4472852361388462,0.4130995124578476,0.9996960163116456,0.5548502604166666,3.770630537008401,0.4231770833333333,0.7897135416666666,0.13075487509708253,0.5548502604166666,0.42409538531958413,1.5777361275475743
k,524,"Only later, towards the self -residents, when with my beloved friend Bilia did we began to find us in mind and in the mouth the language of the ""well"" ladies of Milan, the imitation began to be an improper term. It is good to note that Bilia, Silvana and I (I speak of my most singular and large friends) we attributed ourselves in a photo that united the title of the shadow of the girls in bloom, with clear allusion to the Proustian cult that melted us in the veins Even prematurely enough, but we wanted to be a cultured young man. Our ""good gentlemen"" suddenly imitated for an audience of friends, even the substantially ""well"" one, had become a kind of a little disordered repertorioricardo, a little inaccurate, a little linked to a historicity in the street of extinction .",9,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.42661017956647534,0.3678457885980606,0.9998370715475176,0.5830891927083334,3.9020945915253833,0.3899739583333333,0.8430989583333334,0.1512151263938745,0.5830891927083334,0.4318740663144589,1.5776623775078675
k,239,"I replied that I was neither devoted nor believer. I would have contended that the very high had avoided reducing me, without fault, like a worm.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.36874431444079975,0.2564474046230316,0.999854564666748,0.6551106770833334,3.7674187001151345,0.24544270833333334,0.8450520833333334,0.20860251339176733,0.6551106770833334,0.44650816369156604,1.5772013924993151
k,352,"Now that she had arrived on the stage, she wanted the fate of women who were not actresses, envied the brides who at that time rested between her husband and the cradle of the sleeping child.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4271882012296307,0.34346942603588104,0.9998067617416382,0.586669921875,3.7661301637999713,0.4010416666666667,0.7252604166666666,0.1499587703737784,0.586669921875,0.43671115150122164,1.5769537333450472
k,67,"At four I was harassed by a waitress. His name was Alma, he was Friulian. I was so small: I couldn't understand what was going on, but I felt it was wrong. For a long time I thought it was my fault. Then she was sent away. Maybe my parents had noticed something, who knows, but no one talked about it. Not even my brother, although he had participated in those episodes. Among us, never a word, as if nothing had happened. After all, while living together, I saw him very little. Each had their own room, we only met at the time of meals. The memory of that abuse, however, grew with me as an unnameable secret. Talking about it was difficult, so I invented other inconveniences. [...] I appropriates myself of painful stories of extreme poverty and I made them mine. Some friends of my parents were openly called me Miss Piaghetti: a nickname that had to be completely guessed to them, since I complained continuously.",9,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.42887098519233885,0.3502776324748993,0.9998118812363828,0.5889485677083334,3.687405109895432,0.4127604166666667,0.79296875,0.14804657949926273,0.5889485677083334,0.44090198820907067,1.5767294459279844
k,26,"At eleven in the morning, sitting on the Latvian of my parents on the dad side, while I wandered through the channels of the largest television in the whole house, she arrived. I could not believe that something like that could attract so much the attention of everything I had Inside, after all it was only the scene of a film that despite having suggested to me who I really was, I never discovered the title and never searched.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.39153776657504274,0.28950947523117065,0.9999376971827587,0.6248372395833334,3.4734506904205773,0.369140625,0.8489583333333334,0.1849415938038875,0.6248372395833334,0.43989564577944584,1.576417057561689
k,327,"[Pietrangeli] was the first to allow me to double me on my own when everyone was strongly against. My bird's shade in contrast to the opulence of my body were considered absurd, but he realized that that sung voice was part of my charm. He always respected my personality, he never made me appear vulgar [...]. He described me in the way that he suited me the most as ""absurd levity, as a pathetic soul of bird that he wishes to sing and which is perpetually wounded by the strongest birds of prey than him"".",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4228122240459875,0.36004064977169037,0.9997566054516938,0.5927734375,3.793709367630072,0.396484375,0.8046875,0.15383645610496405,0.5927734375,0.43893698139503595,1.5764052856026454
k,235,"Opheelia tried above all to scare us: he repeated that the greatest risk for a girl was to be pregnant (at the time it was really a tragedy) and continued continuously chilled episodes, how some women had to remedy with launming clandestine abortions that sometimes ended badly. All his speeches landed us and made us seem a danger, something to stay away from. Corinne, on the other hand, told us more tender things, of kisses, for example, but made us promise not to report them to mom and dad. Around eleven I felt that he was changing something in my body and in my gaze but I didn't know anything about sex. I didn't know what a kiss was not even when I received the first, towards the twelve years: there was a very nice guy at school. We looked at each other constantly. I felt a very strong attraction towards him but I didn't explain it to me. I didn't ask myself many questions, to tell the truth.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4262318463194508,0.3758912682533264,0.9997111558914183,0.58251953125,3.7674187001151345,0.390625,0.8190104166666666,0.15032669498358195,0.58251953125,0.432192836266418,1.5762696971944512
k,299,"[On Franco Interlenghi] it was in fact at that moment of our life that we decided not to make more films together, proposing the usual couple every time on the screens. I could not remain for eternity ""the naive number one"" and he forever the boy of his beginnings. We chose to channel ourselves into other stories, with other people, just to look for new characters more suitable for the times in which we went to meet. It was a necessary choice.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.40571231348997977,0.320326030254364,0.9997211694717408,0.6134440104166666,3.784091540869364,0.3990885416666667,0.8411458333333334,0.17066722773845724,0.6134440104166667,0.4427767826782094,1.5761007107001779
k,318,"Arriving at the top of the tiny landing, I found myself in front of a small green and gold door. Bettino opened it and appeared in front of me a nineteenth -century girl's bedroom. [...] ""What is it playing dolls?"", I asked with a smile. Bettino is silent without smiling I quickly found myself lying on the bed, with the skirt raised, and I felt I rummage to his hands for a long time and then beat from his tongue, and still his hands, and his mouth on his mouth and many words that I did not understand. Finally it was above me and the quiet arrived.",2,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4012934030744712,0.28449186682701105,0.9998317956924438,0.6140950520833334,3.770405070783454,0.353515625,0.8502604166666666,0.17415221162348918,0.6140950520833334,0.4399428404598442,1.5752774103904044
k,311,"How much beautiful and bad people in the penthouses of Rome with the carnation. [...] The representation was this: a sofa with Craxi, I sometimes sitting at his side. The people who passed them in front of him to be seen, to albine anunched of eyes. [...] Those evenings [...] began to disgust me. All those courtiers, the race to show yourself better than another in the lacquer category, the servility even in collecting a half smile, were frankly too much. What a circus, that of the Gran Bettino ...",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.399485727436615,0.2920418232679367,0.9998673260997749,0.6129557291666666,3.7231665303067225,0.3470052083333333,0.8190104166666666,0.17475033898130882,0.6129557291666666,0.4382053901853578,1.5741033925176986
k,236,"A little for Cantetteria, a little out of understandable lowering of the sight, I asked the curator of this book to read me aloud what he wrote on the basis of my notes disconnects. So, as in a comedy by Pirandello, I saw myself represented; But unlike the characters of Pirandello I fully recognized the Doris Duranti that I wanted to be, against everyone and everything. It is in front of this Doris, I who don't remember ever being moved by the fate of a person, I felt the voice tied, my eyes swollen and to say with the usual tone: ""Well, this too ended"", I had to empty the glass of rum.",3,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.39134333514386244,0.28417280316352844,0.999831199645996,0.6266276041666666,3.7674187001151345,0.3489583333333333,0.8470052083333334,0.18253232679164186,0.6266276041666666,0.44409527737502474,1.5737068615815004
k,545,"Mom has lived his last years fearless. One day he literally threw an envoy of the mayor from the stairs who was to report on the conditions of the Milanese elderly. He has always rejected a home presence at home. He came out on his own, until the last ""femur"". He asked the doctor how he thought he would die. ""He told me as if I fell asleep ... uff, they don't even know what to say!"" He always had little esteem for his fellow men. Once I arrive at her and tells me: ""There is a bird at home."" My first thought was: it is visionary. Then he made himself alive, the next day. She had sent me to sleep in her room, he stationed the wardrobe. It was very difficult to hunt him. However, the old doctor had not foreseen so badly. My mother left almost in a calm sleep, finding her beauty and leaving us the inevitable remorse. But the more I think about it, the more I reassure me. It has never been an old woman.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3825686396177839,0.25056159496307373,0.9997501373291016,0.6306966145833334,3.9754783042347603,0.333984375,0.875,0.18996388932750982,0.6306966145833334,0.4407327252558235,1.5722826662743952
k,526,"And even there, since most of them are written to me, I should sin of modesty or presumption, considering that they all had a good outcome because before doing them I thought about how much.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.33723121678810725,0.23004000633954996,0.9999044600263005,0.6903483072916666,3.9020945915253833,0.19401041666666666,0.9186197916666666,0.2349076128038,0.6903483072916666,0.4554406944878666,1.5720432896182077
k,554,"My mother was operated on and my father left for not where I know where. My brothers remained with her in the hospital. It was an excellent hiding place from the rounds of the Germans. [...] My mother was a little better. His convalescence was very long. I caught her, I changed her bandages and did the other less pleasant things that nurses do. My father said I had to do it, because I was a ""girl"". Yes, a ten -year girl. [...]",7,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4234590913155835,0.3508432805538177,0.9998692274093628,0.59228515625,3.878779969740814,0.4114583333333333,0.791015625,0.14854749589275748,0.59228515625,0.4437376603572425,1.5718758146177039
k,576,"He perfumed cinnamon. He had pink, thin and transparent skin. The celestial pale of the veins were glimpsed. As a young man he had red hair and green eyes. She was in love crazy with my father, who loved her in a way I never understood. He betrayed her, offended, neglected, humiliated. Yet they have always been together. [...] She talked about him as he wanted him, forgetting all the offenses. I felt her chat with her friends telling her life with him, ours with her, full of details, of particular strangers. Nothing had to do with reality, not even the color of my brothers' eyes or hair or mine. He told a life that we had not lived, especially in small things.",8,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4213416916161495,0.35084971785545344,0.9998099176300457,0.5986328125,4.033018576330505,0.37109375,0.798828125,0.15031753113176982,0.5986328125,0.4483152813682302,1.5714691403779648
k,14,"What I have said so far for the theater I could start saying it also for cinematography. Until a certain point, seeing me constantly kept out of any attempt to experiment with my figure on the screen, I myself asked myself: «But maybe in the film I will not come well? ». I knew that in all other countries after the advent of the spoken film, most of the actresses and actors of the prose theater had been called to play the new subjects. [...] The doubt about my cinematographic possibilities, gradually began to take root in me so much that only by way of essay or test to myself, allowing to accept a part side by side in a film of German origin of which He wanted to make Italian reproduction. To so much he had reduced me to the distrust of others.",2,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4105465207347014,0.30909471213817596,0.9998108744621276,0.608154296875,3.619778763396122,0.427734375,0.8216145833333334,0.161020626116985,0.608154296875,0.447133670758015,1.571378021313814
k,521,"And then there was cinema. The ""great"" invited you to private projection. At the projection of Umberto D. in the end we were all in tears, and De Sica looked at us with the smile of those who achieved a purpose. At the cinema I had approached suspicion. His generosity in wanting to include then convinced me. When there were negotiations with production, my lawyer, who was also a great friend, discussed money, of the name in advertising, while I only worried that he did not interfere with my theater. I made him angry like a fly that was buzzed in his face.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.42212474251083404,0.3421274423599243,0.9997518062591552,0.5834147135416666,3.9020945915253833,0.3951822916666667,0.7975260416666666,0.1494479227586958,0.5834147135416666,0.43396679078297085,1.571324471528685
k,12,"The performances followed each other for three months, and the most refined show for taste and quality was undoubtedly ours, the Italian one, in that period of the best Parisian theatrical season. I could easily take advantage of this Parisian success [...], but I made my trunks quickly and fury. It was an almost physical need to return to Italy. After this really difficult victory obtained abroad, I did not ask anyone for the recognition of it, only they wanted to have a remuneration asking to be received by our Duce. [...] I would have told him that, since I was a child, I had formed me to that school of courage and daring and faith, of which Benito Mussolini gave an example in our streets and in our squares in Milan [...] I was received in That solemn living room in Piazza Venezia. [...] He was an exquisite guest: he was interested in the events of the French theater, he also asked me with small things, as of the pay I perceived in Paris, and wanted to know when I would resume acting in Italy. [...] I preferred to turn all my attention and my care to the formation of a beautiful company for the imminent comic year. And taken from Naples [...] I then left for Palermo [...] [E] for some extraordinary performances in Sardinia. [...] But I drew in Rome and once again I was rejected by that same people always adverse to me. [...] But all these oppositions I wanted to win them, also for the desire that animated me to approach me more and more warm breath of the masses. I was rewarded.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3824732444912051,0.27462804317474365,0.9997934103012084,0.6424153645833334,3.619778763396122,0.4134114583333333,0.984375,0.18842382765469845,0.6424153645833334,0.4539915369286349,1.570690482447112
k,413,"The separation is the massacre of all flowery and cultivated desires alongside. But, below, the part that started its deep detachment, supervises with satisfaction with the practices of the move from. The real move from our first and last house, where we had tried to combine our lives, my parents implemented him, on the pretext that I was on the tour, I never thanked them enough for saving me that penalty; I gathered the few furniture somewhere, I repaired at their home, in my girl's room to look at the ceiling and mull. ""It is healthy to leave us,"" Renato repeated me [Mambor], it will be, but what he struggles to detach himself from our 'white space entirely covered'. I was aware of having put it all right. I was twenty -six, I felt old, and I didn't even consider that in front of us there was a future, even if not together.",8,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4051696538184295,0.2817677110433578,0.999939395711408,0.6150716145833334,3.8691467774187913,0.4407552083333333,0.8229166666666666,0.16543038842885277,0.6150716145833333,0.4496412261544806,1.5705394379586903
k,416,"Of my childhood I remember very confused facts and situations, but of a particular I have clear memory. I constantly kept a long bruise at the top of the forehead, just below the attacking of the hair. The cause of that sign was sleep: every evening I followed the company to recite small and large roles, daughters of kings, bracious children, protagonists of pitiful stories ... The fact is that it touched me to stay awake late. Often, as soon as I could, as I already told, I lying inside a costume case and I was doing a nap. More than once my mother kept me asleep in her arms as she returned with the fool home. But when in the morning they woke me up because I prepared me to go to school, I was in a debit of sleep to the point that, going to the bathroom, I was sitting on the toilet and after a moment, inevitably, I fell forward with my head beating on the edge of the sink. For this I brought the bangs: to hide the bruise.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.40742200067027107,0.31784889101982117,0.9998545808484778,0.6167805989583334,4.077290440802851,0.4244791666666667,0.8138020833333334,0.16306219697730664,0.6167805989583334,0.45371840198102675,1.5703387784960556
k,139,"In Mayrig (1991), I am thirty -five years old. It is the era when Armenian's family, who escaped the genocide, arrives in Marseille. In 588 Rue Paradis, released the same year, I have eighty -five and curved path. The magician of the make -up artists, an Italian, had come on purpose from Los Angeles to work on this metamorphosis that required hours of makeup. In the end, looking in the mirror, I was shocked. Was it really me? I would have become like that old lady one day? I don't like to turn to look at the past, but I don't even like to imagine the future. Let's be satisfied to live the present!",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3937051990176806,0.2720440030097961,0.9997931953694206,0.630126953125,3.666443404785241,0.4029947916666667,0.8255208333333334,0.17639039540419266,0.630126953125,0.45373655772080734,1.5698887897912939
k,110,"Today, I finally want to live as I think: being and feeling free. And when I say ""free"", I do not think of any and very trivial freedom on the sentimental level: on the contrary, I believe in loyalty, I have never loved easy betrayals or adventures to do. For twenty years, without repentance and rethinking, I have been the partner of Pasquale Squitieri: with him and from him I have learned to be a new person, more capable than he has ever been before, to live my time, more aware of reality , culture and politics. Oding divism, he tested me a hand to go down from my footstal: as a diva, I discovered a woman and I started to reflect on my identity and on the female condition in general. I learned to accept criticism. But I also learned to make them, the criticisms: I do not let certain excesses pass in silence. Although I am perfectly aware of how this is impossible: for him, his impetuosity, his vice and his pleasure of provocation, they are life itself. And it cannot be prevented from living.",8,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4155381247626651,0.36351773142814636,0.999763612926472,0.5972493489583334,3.6226217353056804,0.4420572916666667,0.8619791666666666,0.15398435577121866,0.5972493489583333,0.4432649931871147,1.5692860934603556
k,265,"The scream with which I had deleted operators, electricians, actors and director on the set of Geneva degli Almieri echoed long enough in the Chines environments, influenced Golfi di Napoli of papier -mâché, crossed ease of fabric, natural halouche camels of natural size oscillating on swing species, touched the eardrums of the director to live!, Guido Brignone, who offered me one participation in the film. [...] I had a more consistent contract for shooting white Amazons by Gennaro Righelli, protagonist Paola Barbara, a diva. I became friendly by showing her my admiration with humility and I discovered that her divine forms enclosed a very simple and kind soul, [...] I behaved as shy, I seemed clumsy and not very communicative, ready for redness, served with everyone and not anxious at all to arrive.",7,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.37802568584162,0.21677866578102112,0.9999026015357231,0.6385904947916666,3.8448131329835937,0.4348958333333333,0.95703125,0.19116929799812898,0.6385904947916666,0.44742119679353765,1.569097585375472
k,373,"The first wedding night for Rosa was all white for ... insomnia. The brush of the bridegroom that the wine had made drunk and helpless, had painfully surprised her. Still in full romantic ecstasy, to embellish the room it passed the night to make colored paper butterflies that had the claim to imitate the glycini. Three months later, with the certainty that the husband would never work, he had an oppressed heart, anguished by the revelation of being desperately alone to support the weight of a failed marriage. [...] Tired, silent, had never loved each other, they got along, they lived in peace. Even if the so -desired children were not born from their embrace, he did not get drunk, she had never betrayed him.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4108302426049593,0.3177640438079834,0.999840259552002,0.601318359375,3.811581530225036,0.3203125,0.7825520833333334,0.15810030182779117,0.601318359375,0.44321805754720883,1.5687708039847523
k,218,"I was born in Buenos Aires. When I was a few months old, my father was closed in a clinic for nerve diseases. [...] In Rome I grew up with [...] [my mother], a grandmother and an aunt, all female elements that surrounded me with great affection, but this did not prevent me from feeling intensely the lack of a paternal figure, that which gives strength and protection. [...] After the ceremony [the mother remarried], the mother and her new husband kiss me strong, and disappear. Parties: they went to live in another city. My mother betrayed me. [...] For all my life I will wary of the other women. Only many years later, with difficulty, he will be able to have female friendships.",8,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4186446415608455,0.3338457196950912,0.9997383952140808,0.593017578125,3.695733965393932,0.4049479166666667,0.791015625,0.1502423614260116,0.593017578125,0.4427752166989884,1.568625398200938
k,200,"""His friend is in our hands,"" he hiss [Koch]. I accuse the blow [...]. ""It is considered stopped."" He reflects and adds that, considering my person, he does not consider it appropriate to put myself together with the other prisoners: ""he will enjoy a particular treatment"" [...]. I want my position to be clear: ""Either he arrests me and then I follow the fate of others, or he postpones me at home"". I pronounce these words with an educated but very firm tone. My experience in the world of cinema, a difficult world, has taught me to juggle in the most impervious situations by counting only on my strength, without help or protections from anyone.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4073620012263686,0.31116054952144623,0.9999253322384902,0.61328125,3.685722389612541,0.3430989583333333,0.8470052083333334,0.16122414852145522,0.61328125,0.4520571014785448,1.568511481986314
k,64,"They sent me to school from the German nuns in via Boscovich, a private institute. [...] My class was mixed and also international: there was the son of a console, with a very dark skin, and at the beginning also two Jewish children who did not come to school on Saturdays, but who then disappeared. [...] We studied, read and wrote in German. While terrible things happened in Germany, the nuns made us copy Hitler's speeches into a beautiful calligraphy and embroider small swastikas. I was not a brilliant pupil, the nuns said that I was ""not very mature"". In spring, even before the school year ended, I was forced to stop the lessons to move to the sea.",9,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3911531130507117,0.26987800002098083,0.9998650290363003,0.6310221354166666,3.687405109895432,0.4166666666666667,0.8528645833333334,0.17748388301237708,0.6310221354166666,0.4535382524042896,1.568502025099389
k,185,"The divas began to receive from the fighters, military postcards to thousands that required photographs with autograph to be kept under the tent, to be worn in battle. And the actresses worked to sign thousands of portraits from which their faces with their lips, eyes and hair enlightened flatterly. [...] It was perhaps this intense request for autographs to the divers from the fighters, who made someone arise, there to the Ministry of Popular Culture, the brilliant idea of ​​the Sunday visits of the Divers to the military hospitals, taken from the film. In fact, we had already touched us to go to the Celio and two other hospitals following peremptory orders.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3829769798857239,0.22983615100383756,0.9999073461731314,0.634033203125,3.92561914625306,0.373046875,0.83984375,0.18540974252507206,0.634033203125,0.44862346059992797,1.5682940685839273
k,453,"My mother, on the other hand, had great physical energy. He walked quickly and when he was not engaged on the set to shoot a movie, he cleaned and reordered the meticolosamentte house. Mom loved to act and clean. Act more than anything else in the world. It took me some time to resign myself. I wanted to be in the first place. When he wondered mom who was the most important thing for her, he blushed and became nervous, but not knowing how to lie, nor be diplomatic, he replied ""acting"", although I knew that, for our good, he would have liked to be able to answer ""mine family"". Once in his dressing room, he said to me: «If for any reason I could not be an actress, I would still work for the theater. I would do, that I know ... the seamstress, or any other profession that would allow me to work in the theater ». This was the only time I heard my mother mention an alternative to acting, in case she had not had luck as an actress, but obviously this risk never existed, so much her career was extraordinary from the beginning. The alternative of seamstress makes the idea of ​​how a few times mom has taken into consideration the concrete alternatives to acting. There is this saying among the American cowboys: ""I want to die with my boots on"", I want to die wearing the boots, that is, on horseback, still young and strong, pierced by a bullet, rather than aging. Mom repeated it often. He worried about not being able to work until the last moment of his life. He frightened her the idea of ​​losing health, energy and, consequently, of not being able to recite. To the question ""What is the most important requirement for an actress?"" He always replied: ""Good health"". To the question ""What is the most important requirement for a happy life?"" He replied: ""Good health and little memory"".",9,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.4257744862548562,0.4405771642923355,0.9998543858528136,0.587646484375,4.0674581789013855,0.4186197916666667,0.8463541666666666,0.14266279791529674,0.587646484375,0.44498368645970326,1.5682916700229665
k,53,"Luchino Visconti thought of writing me for the white nights, but the production preferred Maria Schell and he let himself be convinced. She knew how to do two things and did very well: laughing and crying laughing. But it doesn't matter. It was the theater that involved me. What was enough for me was never having an ordinary life again, being able to finally make everything disappear the daily environment, no longer see anyone, being absent. What need did I have of cinema? Even if the cinema sometimes came to look for me, it was the theater that fully satisfied my ambition, that of perfect solitude.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.42728970273904593,0.35986384749412537,0.9997793436050416,0.5863444010416666,3.696978124367888,0.3815104166666667,0.8040364583333334,0.1412089232142584,0.5863444010416667,0.44513547782740825,1.568277969558346
k,481,"I was poisoned by anger and in front of her words of apologies, reagreeted by giving her a solemn slap. This was and is my impulsive toppo ""character"". I was really a device!",7,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3829155365837827,0.2582308501005173,0.9999575573237962,0.6349283854166666,3.877232978513348,0.375,0.8665364583333334,0.18489935377160766,0.6349283854166666,0.450029031645059,1.5677724476791866
k,56,"They later took me to a psychoanalyst, Cesare Musatti. My father accompanied me and, since I was ashamed, I brought books under my arm to make the concierge that I followed the courses with the professor. Only after a long time did I admit with him that I was definitively out of place and that, therefore, the only place for me was the theater, a place suitable for me because it is non -existent. An imaginary, illusory place. My psychoanalyst was, also very particular. In the end he wrote for me three men for Amalia, a drama that unfortunately I recited only after his death, it was not an exceptional work but let's say that a fund of truth was meandered. Then I too wrote dear professor for him, a comedy that also had some success.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.40427905054691377,0.31879374384880066,0.9999319400230888,0.619873046875,3.5281894905638183,0.3997395833333333,0.8352864583333334,0.1631577877989392,0.619873046875,0.4567152590760608,1.5673687783689418
